"","nll","TAC_E","TAC_W","zeroMeanNLL","deltaNLL","amWts","wtdTAC_E","wtdTAC_W","Bnext_E","Bnext_W"
"1",215.192758667731,19.4779274331337,4.05440580287359,8.03555621978253,19.0742608440442,7.20539742202635e-05,0.00140346208113118,0.00029213605119874,644.358414637074,82.6812117941504
"2",210.160350852428,24.8157742538282,3.63999225067787,3.00314840447913,14.0418530287408,0.000892136714109452,0.0221390633008922,0.00324737072590362,812.888706956952,67.8043970736519
"3",196.118497823687,19.1713219073985,6.53133497719272,-11.0387046242617,0,0.99903580931167,19.1528370973324,6.52503752482535,850.263788624723,173.282805641643
